order_id,material_id,item_id,source,destination,available_time,deadline,danger_type,area,weight,order_size
ORD009277,PROD005,ITEM009277,Mumbai_Warehouse,Vadodara_Center,2025-10-09 21:20:58,2025-10-16 18:20:58,Normal,0.09,0.81,medium
ORD009278,PROD003,ITEM009278,Ranchi_Distribution,Delhi_DC,2025-09-23 21:20:58,2025-09-25 05:20:58,Perishable,0.33,2.23,medium
ORD009279,PROD014,ITEM009279,Surat_Hub,Vadodara_Center,2025-09-27 21:20:58,2025-10-02 06:20:58,Fragile,0.47,0.96,medium
ORD009280,PROD011,ITEM009280,Nagpur_Distribution,Hyderabad_WH,2025-11-01 21:20:58,2025-11-05 20:20:58,Perishable,0.26,0.63,small
ORD009281,PROD005,ITEM009281,Bhopal_DC,Kanpur_WH,2025-10-19 21:20:58,2025-10-26 12:20:58,Hazardous,0.37,1.2,small
ORD009282,PROD010,ITEM009282,Nagpur_Distribution,Ahmedabad_DC,2025-10-14 21:20:58,2025-10-20 20:20:58,Normal,3.39,13.82,large
ORD009283,PROD006,ITEM009283,Lucknow_Center,Kolkata_Center,2025-09-19 21:20:58,2025-09-26 05:20:58,Fragile,0.13,0.33,small
ORD009284,PROD001,ITEM009284,Chennai_Distribution,Pune_Facility,2025-09-29 21:20:58,2025-10-02 22:20:58,Fragile,0.61,1.49,large
ORD009285,PROD001,ITEM009285,Bhopal_DC,Mumbai_Warehouse,2025-11-11 21:20:58,2025-11-16 02:20:58,Fragile,0.31,0.65,small
ORD009286,PROD013,ITEM009286,Kolkata_Center,Chennai_Distribution,2025-10-30 21:20:58,2025-11-02 07:20:58,Perishable,0.71,6.28,small
ORD009287,PROD012,ITEM009287,Chandigarh_Facility,Pune_Facility,2025-10-12 21:20:58,2025-10-17 08:20:58,Perishable,0.27,1.26,small
ORD009288,PROD005,ITEM009288,Bangalore_Hub,Ranchi_Distribution,2025-10-22 21:20:58,2025-10-28 11:20:58,Hazardous,0.02,0.21,large
ORD009289,PROD010,ITEM009289,Chennai_Distribution,Lucknow_Center,2025-11-14 21:20:58,2025-11-18 02:20:58,Fragile,1.62,8.37,small
ORD009290,PROD015,ITEM009290,Chandigarh_Facility,Pune_Facility,2025-10-24 21:20:58,2025-10-26 06:20:58,Fragile,0.2,0.83,medium
ORD009291,PROD004,ITEM009291,Delhi_DC,Vadodara_Center,2025-11-12 21:20:58,2025-11-14 15:20:58,Perishable,0.15,0.42,large
ORD009292,PROD011,ITEM009292,Vadodara_Center,Bhopal_DC,2025-11-06 21:20:58,2025-11-10 09:20:58,Fragile,0.24,0.88,large
ORD009293,PROD001,ITEM009293,Indore_Facility,Ahmedabad_DC,2025-09-28 21:20:58,2025-09-30 21:20:58,Normal,0.5,1.13,large
ORD009294,PROD013,ITEM009294,Pune_Facility,Delhi_DC,2025-10-06 21:20:58,2025-10-10 04:20:58,Fragile,2.3,5.43,medium
ORD009295,PROD011,ITEM009295,Indore_Facility,Pune_Facility,2025-09-19 21:20:58,2025-09-23 21:20:58,Hazardous,0.06,0.26,medium
ORD009296,PROD006,ITEM009296,Nagpur_Distribution,Bangalore_Hub,2025-09-25 21:20:58,2025-10-01 03:20:58,Fragile,0.23,1.23,small
ORD009297,PROD002,ITEM009297,Amritsar_DC,Chandigarh_Facility,2025-10-04 21:20:58,2025-10-11 17:20:58,Normal,1.13,6.83,large
ORD009298,PROD013,ITEM009298,Amritsar_DC,Bangalore_Hub,2025-09-20 21:20:58,2025-09-27 21:20:58,Normal,2.59,9.0,large
ORD009299,PROD014,ITEM009299,Bangalore_Hub,Amritsar_DC,2025-10-04 21:20:58,2025-10-11 11:20:58,Normal,0.29,0.97,large
ORD009300,PROD006,ITEM009300,Surat_Hub,Amritsar_DC,2025-10-23 21:20:58,2025-10-30 04:20:58,Perishable,0.52,1.08,large
ORD009301,PROD002,ITEM009301,Indore_Facility,Surat_Hub,2025-11-08 21:20:58,2025-11-10 17:20:58,Hazardous,1.69,5.7,large
ORD009302,PROD002,ITEM009302,Jaipur_Hub,Kanpur_WH,2025-10-26 21:20:58,2025-10-31 21:20:58,Hazardous,0.75,3.5,medium
ORD009303,PROD003,ITEM009303,Amritsar_DC,Patna_WH,2025-10-30 21:20:58,2025-11-06 13:20:58,Normal,0.09,0.55,large
ORD009304,PROD013,ITEM009304,Patna_WH,Mumbai_Warehouse,2025-11-11 21:20:58,2025-11-14 19:20:58,Hazardous,1.51,6.12,large
ORD009305,PROD008,ITEM009305,Jaipur_Hub,Nagpur_Distribution,2025-09-19 21:20:58,2025-09-22 21:20:58,Perishable,0.67,2.62,small
ORD009306,PROD014,ITEM009306,Chennai_Distribution,Kanpur_WH,2025-10-08 21:20:58,2025-10-10 18:20:58,Hazardous,0.12,0.99,medium
ORD009307,PROD005,ITEM009307,Kolkata_Center,Patna_WH,2025-11-14 21:20:58,2025-11-18 16:20:58,Fragile,0.11,0.56,medium
ORD009308,PROD010,ITEM009308,Bangalore_Hub,Pune_Facility,2025-11-14 21:20:58,2025-11-18 09:20:58,Normal,2.48,14.56,medium
ORD009309,PROD005,ITEM009309,Kolkata_Center,Amritsar_DC,2025-10-20 21:20:58,2025-10-23 20:20:58,Fragile,0.12,0.77,small
ORD009310,PROD015,ITEM009310,Surat_Hub,Delhi_DC,2025-10-07 21:20:58,2025-10-09 05:20:58,Normal,0.09,0.6,small
ORD009311,PROD003,ITEM009311,Hyderabad_WH,Kolkata_Center,2025-10-20 21:20:58,2025-10-26 11:20:58,Hazardous,0.19,0.6,small
ORD009312,PROD015,ITEM009312,Bangalore_Hub,Chennai_Distribution,2025-09-19 21:20:58,2025-09-26 15:20:58,Fragile,0.21,0.71,medium
ORD009313,PROD002,ITEM009313,Hyderabad_WH,Jaipur_Hub,2025-10-13 21:20:58,2025-10-18 09:20:58,Fragile,2.17,4.42,large
ORD009314,PROD006,ITEM009314,Hyderabad_WH,Patna_WH,2025-10-17 21:20:58,2025-10-19 03:20:58,Perishable,0.28,0.6,small
ORD009315,PROD002,ITEM009315,Chennai_Distribution,Chandigarh_Facility,2025-10-31 21:20:58,2025-11-07 13:20:58,Fragile,0.68,3.56,medium
ORD009316,PROD009,ITEM009316,Surat_Hub,Jaipur_Hub,2025-09-24 21:20:58,2025-09-27 00:20:58,Hazardous,5.02,28.55,medium
ORD009317,PROD008,ITEM009317,Kolkata_Center,Amritsar_DC,2025-10-21 21:20:58,2025-10-25 23:20:58,Perishable,0.85,1.81,medium
ORD009318,PROD002,ITEM009318,Ranchi_Distribution,Kanpur_WH,2025-10-11 21:20:58,2025-10-14 12:20:58,Hazardous,1.11,3.77,large
ORD009319,PROD014,ITEM009319,Ranchi_Distribution,Indore_Facility,2025-10-10 21:20:58,2025-10-13 11:20:58,Normal,0.63,1.63,small
ORD009320,PROD010,ITEM009320,Delhi_DC,Jaipur_Hub,2025-09-24 21:20:58,2025-09-27 03:20:58,Normal,1.38,11.85,large
ORD009321,PROD002,ITEM009321,Chennai_Distribution,Kolkata_Center,2025-10-17 21:20:58,2025-10-19 05:20:58,Perishable,0.68,3.13,medium
ORD009322,PROD005,ITEM009322,Ahmedabad_DC,Patna_WH,2025-10-16 21:20:58,2025-10-18 09:20:58,Perishable,0.08,0.57,large
ORD009323,PROD001,ITEM009323,Mumbai_Warehouse,Hyderabad_WH,2025-10-17 21:20:58,2025-10-21 10:20:58,Normal,0.28,0.96,small
ORD009324,PROD002,ITEM009324,Bhopal_DC,Ahmedabad_DC,2025-10-21 21:20:58,2025-10-24 06:20:58,Normal,1.49,4.87,small
ORD009325,PROD002,ITEM009325,Surat_Hub,Patna_WH,2025-10-11 21:20:58,2025-10-17 02:20:58,Hazardous,1.6,5.35,medium
ORD009326,PROD007,ITEM009326,Bangalore_Hub,Bhopal_DC,2025-09-25 21:20:58,2025-09-27 10:20:58,Hazardous,2.41,7.56,large
ORD009327,PROD011,ITEM009327,Lucknow_Center,Jaipur_Hub,2025-11-09 21:20:58,2025-11-13 22:20:58,Perishable,0.31,0.68,large
ORD009328,PROD004,ITEM009328,Lucknow_Center,Indore_Facility,2025-10-16 21:20:58,2025-10-22 09:20:58,Hazardous,0.28,0.57,medium
ORD009329,PROD007,ITEM009329,Chennai_Distribution,Pune_Facility,2025-10-27 21:20:58,2025-10-30 18:20:58,Fragile,2.31,8.67,medium
ORD009330,PROD006,ITEM009330,Chennai_Distribution,Nagpur_Distribution,2025-11-06 21:20:58,2025-11-11 05:20:58,Fragile,0.21,1.56,medium
ORD009331,PROD002,ITEM009331,Hyderabad_WH,Bangalore_Hub,2025-11-08 21:20:58,2025-11-13 22:20:58,Perishable,3.46,7.2,large
ORD009332,PROD001,ITEM009332,Patna_WH,Nagpur_Distribution,2025-09-24 21:20:58,2025-09-30 01:20:58,Hazardous,0.12,0.52,large
ORD009333,PROD008,ITEM009333,Bhopal_DC,Amritsar_DC,2025-09-20 21:20:58,2025-09-27 01:20:58,Perishable,0.28,1.32,large
ORD009334,PROD003,ITEM009334,Patna_WH,Chandigarh_Facility,2025-10-21 21:20:58,2025-10-25 09:20:58,Fragile,0.43,1.01,small
ORD009335,PROD009,ITEM009335,Nagpur_Distribution,Hyderabad_WH,2025-09-23 21:20:58,2025-09-30 10:20:58,Hazardous,3.29,31.45,small
ORD009336,PROD002,ITEM009336,Kolkata_Center,Indore_Facility,2025-09-28 21:20:58,2025-10-02 02:20:58,Hazardous,1.08,3.71,small
ORD009337,PROD002,ITEM009337,Ranchi_Distribution,Indore_Facility,2025-10-16 21:20:58,2025-10-19 20:20:58,Hazardous,0.66,1.87,small
ORD009338,PROD005,ITEM009338,Patna_WH,Surat_Hub,2025-11-08 21:20:58,2025-11-14 06:20:58,Perishable,0.11,0.31,medium
ORD009339,PROD002,ITEM009339,Chennai_Distribution,Pune_Facility,2025-09-29 21:20:58,2025-10-04 21:20:58,Fragile,2.06,7.12,medium
ORD009340,PROD001,ITEM009340,Ahmedabad_DC,Hyderabad_WH,2025-11-16 21:20:58,2025-11-22 08:20:58,Fragile,0.17,0.37,large
ORD009341,PROD010,ITEM009341,Bhopal_DC,Chandigarh_Facility,2025-10-26 21:20:58,2025-10-29 12:20:58,Hazardous,5.97,16.27,medium
ORD009342,PROD003,ITEM009342,Ranchi_Distribution,Mumbai_Warehouse,2025-09-23 21:20:58,2025-09-26 22:20:58,Fragile,0.37,0.86,small
ORD009343,PROD011,ITEM009343,Kanpur_WH,Ranchi_Distribution,2025-11-01 21:20:58,2025-11-06 20:20:58,Fragile,0.19,1.0,large
ORD009344,PROD007,ITEM009344,Patna_WH,Lucknow_Center,2025-11-14 21:20:58,2025-11-20 16:20:58,Normal,2.98,6.11,medium
ORD009345,PROD006,ITEM009345,Kanpur_WH,Nagpur_Distribution,2025-10-21 21:20:58,2025-10-23 23:20:58,Normal,0.2,0.59,large
ORD009346,PROD011,ITEM009346,Lucknow_Center,Patna_WH,2025-10-28 21:20:58,2025-10-31 02:20:58,Hazardous,0.14,1.32,small
ORD009347,PROD009,ITEM009347,Kolkata_Center,Nagpur_Distribution,2025-11-01 21:20:58,2025-11-07 01:20:58,Fragile,10.31,21.54,large
ORD009348,PROD013,ITEM009348,Pune_Facility,Jaipur_Hub,2025-09-27 21:20:58,2025-10-02 11:20:58,Hazardous,1.42,5.08,medium
ORD009349,PROD014,ITEM009349,Pune_Facility,Ranchi_Distribution,2025-09-22 21:20:58,2025-09-26 18:20:58,Hazardous,0.83,1.98,small
ORD009350,PROD003,ITEM009350,Surat_Hub,Vadodara_Center,2025-10-18 21:20:58,2025-10-24 16:20:58,Perishable,0.08,0.71,small
ORD009351,PROD005,ITEM009351,Surat_Hub,Bangalore_Hub,2025-11-17 21:20:58,2025-11-19 03:20:58,Hazardous,0.43,1.15,medium
ORD009352,PROD008,ITEM009352,Delhi_DC,Ranchi_Distribution,2025-10-10 21:20:58,2025-10-17 15:20:58,Normal,0.43,1.5,medium
ORD009353,PROD006,ITEM009353,Patna_WH,Ranchi_Distribution,2025-10-20 21:20:58,2025-10-25 12:20:58,Normal,0.24,0.52,small
ORD009354,PROD015,ITEM009354,Indore_Facility,Lucknow_Center,2025-11-07 21:20:58,2025-11-09 05:20:58,Normal,0.33,0.67,small
ORD009355,PROD013,ITEM009355,Patna_WH,Hyderabad_WH,2025-10-05 21:20:58,2025-10-10 08:20:58,Hazardous,1.1,3.39,large
ORD009356,PROD012,ITEM009356,Kolkata_Center,Bangalore_Hub,2025-09-18 21:20:58,2025-09-20 17:20:58,Hazardous,0.37,2.55,large
ORD009357,PROD013,ITEM009357,Chandigarh_Facility,Lucknow_Center,2025-10-21 21:20:58,2025-10-25 11:20:58,Perishable,0.95,2.91,large
ORD009358,PROD005,ITEM009358,Chandigarh_Facility,Ranchi_Distribution,2025-11-08 21:20:58,2025-11-14 13:20:58,Normal,0.55,1.18,small
ORD009359,PROD001,ITEM009359,Surat_Hub,Vadodara_Center,2025-09-22 21:20:58,2025-09-27 21:20:58,Fragile,0.12,1.03,medium
ORD009360,PROD001,ITEM009360,Pune_Facility,Vadodara_Center,2025-10-05 21:20:58,2025-10-08 04:20:58,Perishable,0.19,1.0,small
ORD009361,PROD015,ITEM009361,Kanpur_WH,Bangalore_Hub,2025-11-01 21:20:58,2025-11-05 04:20:58,Perishable,0.13,0.46,large
ORD009362,PROD006,ITEM009362,Chandigarh_Facility,Delhi_DC,2025-10-29 21:20:58,2025-11-03 12:20:58,Fragile,0.19,0.57,large
ORD009363,PROD002,ITEM009363,Indore_Facility,Patna_WH,2025-11-06 21:20:58,2025-11-11 06:20:58,Normal,2.01,4.61,medium
ORD009364,PROD007,ITEM009364,Lucknow_Center,Patna_WH,2025-09-27 21:20:58,2025-09-29 11:20:58,Normal,3.21,8.84,large
ORD009365,PROD006,ITEM009365,Surat_Hub,Ahmedabad_DC,2025-09-21 21:20:58,2025-09-25 20:20:58,Perishable,0.1,0.93,medium
ORD009366,PROD011,ITEM009366,Jaipur_Hub,Delhi_DC,2025-09-23 21:20:58,2025-09-29 21:20:58,Perishable,0.34,1.24,medium
ORD009367,PROD014,ITEM009367,Jaipur_Hub,Lucknow_Center,2025-09-30 21:20:58,2025-10-03 11:20:58,Fragile,0.3,1.28,large
ORD009368,PROD009,ITEM009368,Ahmedabad_DC,Lucknow_Center,2025-09-22 21:20:58,2025-09-29 05:20:58,Normal,4.96,21.79,medium
ORD009369,PROD003,ITEM009369,Mumbai_Warehouse,Hyderabad_WH,2025-09-18 21:20:58,2025-09-20 00:20:58,Perishable,0.48,1.73,medium
ORD009370,PROD002,ITEM009370,Nagpur_Distribution,Pune_Facility,2025-10-03 21:20:58,2025-10-10 04:20:58,Hazardous,1.71,6.87,large
ORD009371,PROD003,ITEM009371,Chandigarh_Facility,Bhopal_DC,2025-10-05 21:20:58,2025-10-11 22:20:58,Hazardous,0.4,0.93,small
ORD009372,PROD009,ITEM009372,Chennai_Distribution,Hyderabad_WH,2025-10-04 21:20:58,2025-10-08 10:20:58,Perishable,8.56,18.28,large
ORD009373,PROD008,ITEM009373,Mumbai_Warehouse,Jaipur_Hub,2025-10-27 21:20:58,2025-10-30 20:20:58,Hazardous,1.02,2.96,medium
ORD009374,PROD004,ITEM009374,Vadodara_Center,Nagpur_Distribution,2025-09-18 21:20:58,2025-09-20 13:20:58,Hazardous,0.15,0.44,small
ORD009375,PROD013,ITEM009375,Indore_Facility,Chandigarh_Facility,2025-10-10 21:20:58,2025-10-14 08:20:58,Normal,0.96,3.26,medium
ORD009376,PROD010,ITEM009376,Indore_Facility,Pune_Facility,2025-10-16 21:20:58,2025-10-20 20:20:58,Fragile,6.0,14.47,medium
ORD009377,PROD002,ITEM009377,Kolkata_Center,Nagpur_Distribution,2025-11-06 21:20:58,2025-11-11 08:20:58,Fragile,1.31,4.26,medium
ORD009378,PROD007,ITEM009378,Hyderabad_WH,Kanpur_WH,2025-10-08 21:20:58,2025-10-10 10:20:58,Normal,4.63,10.46,large
ORD009379,PROD009,ITEM009379,Patna_WH,Mumbai_Warehouse,2025-10-27 21:20:58,2025-11-01 14:20:58,Normal,2.02,17.69,medium
ORD009380,PROD010,ITEM009380,Amritsar_DC,Ahmedabad_DC,2025-09-27 21:20:58,2025-10-03 02:20:58,Hazardous,1.93,5.06,large
ORD009381,PROD006,ITEM009381,Chandigarh_Facility,Pune_Facility,2025-09-29 21:20:58,2025-09-30 22:20:58,Fragile,0.41,0.9,medium
ORD009382,PROD003,ITEM009382,Pune_Facility,Ranchi_Distribution,2025-11-15 21:20:58,2025-11-21 17:20:58,Perishable,0.16,1.1,medium
ORD009383,PROD010,ITEM009383,Kanpur_WH,Vadodara_Center,2025-10-22 21:20:58,2025-10-29 19:20:58,Fragile,1.23,6.25,small
ORD009384,PROD001,ITEM009384,Hyderabad_WH,Lucknow_Center,2025-11-11 21:20:58,2025-11-18 01:20:58,Hazardous,0.09,0.53,small
ORD009385,PROD013,ITEM009385,Amritsar_DC,Kanpur_WH,2025-10-04 21:20:58,2025-10-09 03:20:58,Perishable,0.39,3.07,medium
ORD009386,PROD001,ITEM009386,Vadodara_Center,Jaipur_Hub,2025-10-04 21:20:58,2025-10-05 22:20:58,Fragile,0.29,1.33,medium
ORD009387,PROD002,ITEM009387,Surat_Hub,Chandigarh_Facility,2025-09-23 21:20:58,2025-09-27 21:20:58,Perishable,0.56,1.69,large
ORD009388,PROD015,ITEM009388,Ahmedabad_DC,Surat_Hub,2025-11-14 21:20:58,2025-11-20 06:20:58,Normal,0.33,0.67,medium
ORD009389,PROD015,ITEM009389,Nagpur_Distribution,Bangalore_Hub,2025-11-05 21:20:58,2025-11-07 06:20:58,Hazardous,0.05,0.18,small
ORD009390,PROD008,ITEM009390,Pune_Facility,Hyderabad_WH,2025-10-12 21:20:58,2025-10-15 02:20:58,Perishable,0.68,3.54,small
ORD009391,PROD007,ITEM009391,Vadodara_Center,Chennai_Distribution,2025-11-09 21:20:58,2025-11-15 07:20:58,Normal,5.79,14.7,large
ORD009392,PROD005,ITEM009392,Surat_Hub,Kanpur_WH,2025-10-13 21:20:58,2025-10-15 20:20:58,Fragile,0.21,0.49,large
ORD009393,PROD014,ITEM009393,Ahmedabad_DC,Indore_Facility,2025-09-21 21:20:58,2025-09-24 12:20:58,Fragile,0.49,2.17,small
ORD009394,PROD005,ITEM009394,Pune_Facility,Hyderabad_WH,2025-09-22 21:20:58,2025-09-29 03:20:58,Perishable,0.13,0.51,large
ORD009395,PROD008,ITEM009395,Chandigarh_Facility,Kolkata_Center,2025-11-12 21:20:58,2025-11-19 18:20:58,Perishable,1.09,2.75,small
ORD009396,PROD012,ITEM009396,Delhi_DC,Ahmedabad_DC,2025-10-26 21:20:58,2025-11-01 16:20:58,Normal,1.11,3.26,large
ORD009397,PROD009,ITEM009397,Ranchi_Distribution,Vadodara_Center,2025-10-08 21:20:58,2025-10-12 23:20:58,Perishable,3.43,11.25,medium
ORD009398,PROD010,ITEM009398,Amritsar_DC,Ahmedabad_DC,2025-09-29 21:20:58,2025-10-03 04:20:58,Hazardous,2.39,12.71,medium
ORD009399,PROD001,ITEM009399,Vadodara_Center,Hyderabad_WH,2025-11-09 21:20:58,2025-11-11 10:20:58,Normal,0.12,0.51,small
ORD009400,PROD015,ITEM009400,Lucknow_Center,Chandigarh_Facility,2025-11-11 21:20:58,2025-11-14 03:20:58,Normal,0.16,0.77,medium
ORD009401,PROD014,ITEM009401,Ahmedabad_DC,Chandigarh_Facility,2025-09-19 21:20:58,2025-09-23 07:20:58,Fragile,0.2,1.11,medium
ORD009402,PROD003,ITEM009402,Lucknow_Center,Amritsar_DC,2025-11-04 21:20:58,2025-11-09 07:20:58,Hazardous,0.67,1.79,small
ORD009403,PROD008,ITEM009403,Amritsar_DC,Pune_Facility,2025-10-01 21:20:58,2025-10-04 01:20:58,Perishable,0.26,1.22,medium
ORD009404,PROD015,ITEM009404,Hyderabad_WH,Chandigarh_Facility,2025-10-27 21:20:58,2025-10-29 23:20:58,Normal,0.16,0.81,small
ORD009405,PROD014,ITEM009405,Bhopal_DC,Jaipur_Hub,2025-11-15 21:20:58,2025-11-19 17:20:58,Perishable,0.28,0.56,large
ORD009406,PROD002,ITEM009406,Indore_Facility,Kolkata_Center,2025-11-10 21:20:58,2025-11-17 12:20:58,Normal,0.75,6.93,large
ORD009407,PROD014,ITEM009407,Jaipur_Hub,Ahmedabad_DC,2025-09-20 21:20:58,2025-09-27 05:20:58,Fragile,0.28,1.97,large
ORD009408,PROD013,ITEM009408,Bangalore_Hub,Amritsar_DC,2025-11-10 21:20:58,2025-11-13 16:20:58,Hazardous,0.24,1.5,medium
ORD009409,PROD006,ITEM009409,Bangalore_Hub,Ranchi_Distribution,2025-09-30 21:20:58,2025-10-02 02:20:58,Hazardous,0.18,0.4,medium
ORD009410,PROD014,ITEM009410,Bangalore_Hub,Nagpur_Distribution,2025-11-16 21:20:58,2025-11-21 19:20:58,Perishable,1.13,2.86,medium
ORD009411,PROD002,ITEM009411,Patna_WH,Bangalore_Hub,2025-10-07 21:20:58,2025-10-11 07:20:58,Fragile,0.37,2.83,small
ORD009412,PROD014,ITEM009412,Amritsar_DC,Ahmedabad_DC,2025-11-11 21:20:58,2025-11-15 15:20:58,Fragile,0.67,1.96,large
ORD009413,PROD006,ITEM009413,Hyderabad_WH,Ahmedabad_DC,2025-10-03 21:20:58,2025-10-09 03:20:58,Fragile,0.3,0.66,medium
ORD009414,PROD012,ITEM009414,Bhopal_DC,Hyderabad_WH,2025-10-31 21:20:58,2025-11-06 14:20:58,Fragile,0.31,0.91,large
ORD009415,PROD007,ITEM009415,Chandigarh_Facility,Chennai_Distribution,2025-10-28 21:20:58,2025-10-31 15:20:58,Fragile,3.69,8.05,medium
ORD009416,PROD008,ITEM009416,Mumbai_Warehouse,Chandigarh_Facility,2025-10-04 21:20:58,2025-10-07 07:20:58,Perishable,1.98,4.38,small
ORD009417,PROD013,ITEM009417,Lucknow_Center,Ranchi_Distribution,2025-09-21 21:20:58,2025-09-23 07:20:58,Hazardous,0.6,1.59,large
ORD009418,PROD007,ITEM009418,Lucknow_Center,Mumbai_Warehouse,2025-10-03 21:20:58,2025-10-07 17:20:58,Perishable,5.47,13.78,large
ORD009419,PROD006,ITEM009419,Surat_Hub,Bhopal_DC,2025-09-18 21:20:58,2025-09-20 13:20:58,Hazardous,0.31,1.04,medium
ORD009420,PROD010,ITEM009420,Ahmedabad_DC,Hyderabad_WH,2025-11-10 21:20:58,2025-11-13 06:20:58,Hazardous,2.04,8.06,large
ORD009421,PROD005,ITEM009421,Bhopal_DC,Lucknow_Center,2025-11-11 21:20:58,2025-11-15 15:20:58,Hazardous,0.08,0.79,small
ORD009422,PROD004,ITEM009422,Amritsar_DC,Mumbai_Warehouse,2025-09-19 21:20:58,2025-09-26 20:20:58,Normal,0.14,0.29,small
ORD009423,PROD003,ITEM009423,Chandigarh_Facility,Hyderabad_WH,2025-10-05 21:20:58,2025-10-12 06:20:58,Hazardous,0.19,0.85,medium
ORD009424,PROD007,ITEM009424,Lucknow_Center,Indore_Facility,2025-10-21 21:20:58,2025-10-25 00:20:58,Normal,1.16,2.79,large
ORD009425,PROD010,ITEM009425,Indore_Facility,Surat_Hub,2025-10-28 21:20:58,2025-11-04 17:20:58,Hazardous,2.02,5.06,large
ORD009426,PROD007,ITEM009426,Mumbai_Warehouse,Bhopal_DC,2025-09-25 21:20:58,2025-09-30 02:20:58,Hazardous,2.81,6.39,small
ORD009427,PROD008,ITEM009427,Surat_Hub,Chennai_Distribution,2025-10-06 21:20:58,2025-10-09 11:20:58,Fragile,2.2,4.47,small
ORD009428,PROD004,ITEM009428,Patna_WH,Ranchi_Distribution,2025-09-18 21:20:58,2025-09-22 20:20:58,Hazardous,0.21,0.58,large
ORD009429,PROD006,ITEM009429,Lucknow_Center,Nagpur_Distribution,2025-09-30 21:20:58,2025-10-02 07:20:58,Fragile,0.44,1.01,small
ORD009430,PROD004,ITEM009430,Ranchi_Distribution,Mumbai_Warehouse,2025-10-03 21:20:58,2025-10-10 01:20:58,Normal,0.33,0.88,medium
ORD009431,PROD002,ITEM009431,Delhi_DC,Mumbai_Warehouse,2025-11-17 21:20:58,2025-11-22 09:20:58,Perishable,1.97,3.96,large
ORD009432,PROD004,ITEM009432,Vadodara_Center,Delhi_DC,2025-09-18 21:20:58,2025-09-24 11:20:58,Perishable,0.36,0.77,large
ORD009433,PROD003,ITEM009433,Lucknow_Center,Kanpur_WH,2025-10-06 21:20:58,2025-10-09 12:20:58,Perishable,0.3,2.07,medium
ORD009434,PROD012,ITEM009434,Patna_WH,Hyderabad_WH,2025-10-16 21:20:58,2025-10-22 11:20:58,Fragile,0.76,2.29,medium
ORD009435,PROD014,ITEM009435,Lucknow_Center,Ranchi_Distribution,2025-09-19 21:20:58,2025-09-24 06:20:58,Hazardous,1.0,2.05,small
ORD009436,PROD003,ITEM009436,Vadodara_Center,Kolkata_Center,2025-09-27 21:20:58,2025-10-01 00:20:58,Perishable,0.42,1.85,large
ORD009437,PROD012,ITEM009437,Delhi_DC,Indore_Facility,2025-10-19 21:20:58,2025-10-23 22:20:58,Normal,0.5,2.24,medium
ORD009438,PROD002,ITEM009438,Mumbai_Warehouse,Bangalore_Hub,2025-10-01 21:20:58,2025-10-06 19:20:58,Fragile,0.9,3.17,small
ORD009439,PROD008,ITEM009439,Jaipur_Hub,Indore_Facility,2025-11-02 21:20:58,2025-11-08 23:20:58,Normal,1.66,4.39,medium
ORD009440,PROD013,ITEM009440,Delhi_DC,Hyderabad_WH,2025-11-17 21:20:58,2025-11-21 06:20:58,Normal,1.35,2.76,medium
ORD009441,PROD013,ITEM009441,Surat_Hub,Ranchi_Distribution,2025-10-12 21:20:58,2025-10-17 23:20:58,Fragile,2.0,6.86,large
ORD009442,PROD006,ITEM009442,Kolkata_Center,Hyderabad_WH,2025-10-06 21:20:58,2025-10-08 11:20:58,Hazardous,0.17,1.2,medium
ORD009443,PROD003,ITEM009443,Surat_Hub,Ahmedabad_DC,2025-11-06 21:20:58,2025-11-09 10:20:58,Normal,0.29,0.77,medium
ORD009444,PROD015,ITEM009444,Bangalore_Hub,Vadodara_Center,2025-10-26 21:20:58,2025-10-30 22:20:58,Fragile,0.09,0.26,large
ORD009445,PROD015,ITEM009445,Hyderabad_WH,Delhi_DC,2025-09-21 21:20:58,2025-09-23 17:20:58,Fragile,0.04,0.25,medium
ORD009446,PROD012,ITEM009446,Amritsar_DC,Delhi_DC,2025-10-22 21:20:58,2025-10-24 17:20:58,Perishable,0.56,2.71,medium
ORD009447,PROD008,ITEM009447,Vadodara_Center,Kolkata_Center,2025-10-16 21:20:58,2025-10-21 14:20:58,Fragile,0.37,3.4,large
ORD009448,PROD009,ITEM009448,Chandigarh_Facility,Lucknow_Center,2025-10-30 21:20:58,2025-11-05 23:20:58,Perishable,4.44,33.65,medium
ORD009449,PROD011,ITEM009449,Ahmedabad_DC,Pune_Facility,2025-10-11 21:20:58,2025-10-13 09:20:58,Perishable,0.15,1.03,large
ORD009450,PROD009,ITEM009450,Delhi_DC,Kolkata_Center,2025-11-04 21:20:58,2025-11-07 13:20:58,Normal,2.69,25.72,small
ORD009451,PROD005,ITEM009451,Bhopal_DC,Amritsar_DC,2025-10-08 21:20:58,2025-10-14 23:20:58,Normal,0.2,1.0,small
ORD009452,PROD011,ITEM009452,Nagpur_Distribution,Vadodara_Center,2025-10-21 21:20:58,2025-10-26 20:20:58,Fragile,0.37,1.47,small
ORD009453,PROD007,ITEM009453,Chennai_Distribution,Ranchi_Distribution,2025-09-18 21:20:58,2025-09-22 15:20:58,Normal,4.82,14.05,small
ORD009454,PROD002,ITEM009454,Chandigarh_Facility,Lucknow_Center,2025-10-25 21:20:58,2025-10-27 18:20:58,Perishable,1.7,4.22,small
